predicted_category,confidence,raw_response,tokens_used,model_used,timestamp,status,concatenated_product,true_category,exact_match,partial_match,prompt_name
body/moisturisers/atopic-dermatitis,unknown,body/moisturisers/atopic-dermatitis,3871,gpt-4o-mini-2024-07-18,2025-08-06T12:25:42.324865,success,"La Roche Posay-Cicaplast Balm B5+ -This multi-repairing balm, has a triple-action formula: 1. skin regenerating, 2. soothing and skin repair 3. skin protetor with antibacterial agents.  A texture with high cosmeticity, soothes sensitive skins after dermatitis and skin alterations. For the whole family: infants, children and adults.   A multi-repairing care for sensitive, cracked, scalyskin withwarm feeling ... it can be applied in the body, face and lips   Formulated with 5% Panthenol, madecassoside and tribiome, intensely repairing the skin!  CICAPLASTline by La Roche-Posay  Accelerates epidermal healing and repair.  For the whole family, this epidermal restorative line, has an healing effect that accelerates the healing of damaged, scaly, cracked, soreskin or injury from a trauma (abrasion, burning, cracking), by external aggression (cold, extreme dryness , mycotic infection), for a dermatological action (peeling, laser, dermabrasion) or minor surgery.",health-care/scars-reparing-creams,False,False,prompt_reasoning_classification
fragrance,unknown,fragrance,3719,gpt-4o-mini-2024-07-18,2025-08-06T12:25:44.009934,success,"Hermes-Un Jardin Sur Le Nil Eau de Toilette -A frafrance with an unusual freshness, born between green aromasof plants, water and sand ....   The starting point for a new olfactory adventure   Hermes un jardin sur le nil  A garden on the Nile - an unforgettable ride through the impressionist and unforgettable garden island in the Nile at Aswan.  An aroma in a distant garden, now so close &hearts;",fragrance/women,False,True,prompt_reasoning_classification
skin/eye-care/first-wrinkles,unknown,skin/eye-care/first-wrinkles,3713,gpt-4o-mini-2024-07-18,2025-08-06T12:25:45.697941,success,"Dr Grandel-Hydro Active Eye Contour Gel -Hydro active eye contour gelis a decongestant, revitalizing and hydrating gel to the eye contour area.   For a younger and refreshed look!   It acts to minimize fine lines and wrinkles from dehydration, to reduce swelling aroundeyes and soothe the skin, providing a luminous and refreshed skin around eyes.",skin/eye-care/dryness-dehydration,False,True,prompt_reasoning_classification
mom-baby/after-birth/breast-pumps,unknown,mom-baby/after-birth/breast-pumps,3875,gpt-4o-mini-2024-07-18,2025-08-06T12:25:47.540885,success,"MomCozy-M9 Mobile Flow Breast Pump-Discover Momcozy M9 Mobile Flowâ¢ Hands-Free Breast Pumpâdesigned for modern moms seeking efficiency, comfort, and freedom.âPump Smarter, Live Freer!âKey Benefits:Powerful Suction: 3rd-gen motor with up to -300mmHg for efficient milk extraction.Customizable Comfort: 15 suction levels and 3 modes via the Momcozy app.Enhanced Fit: DoubleFitâ¢ flange ensures a snug, leak-resistant seal.Extended Battery Life: 1800mAh battery supports up to 6 sessions per charge.Quiet Operation: Less than 48dB for discreet pumping.Smart Features: Real-time tracking, personalized alerts, and overflow reminders through the app.Momcozy M9 Mobile Flowâ¢ Hands-Free Breast Pump revolutionizes the pumping experience with its blend of power, personalization, and portability. Its app integration offers real-time control and monitoring, while the ergonomic design ensures comfort during use. Ideal for multitasking moms, this pump delivers efficiency without compromising on convenience.",mom-baby/after-birth/breast-pumps,True,True,prompt_reasoning_classification
hair/anti-dandruff/shampoo,unknown,hair/anti-dandruff/shampoo,3798,gpt-4o-mini-2024-07-18,2025-08-06T12:25:49.497575,success,"Aromatica-Rosemary Scalp Scaling Shampoo-Rosemary Scalp Scaling Shampoo helps stabilize the scalp!Provide a refreshing feeling!Offers a range of benefits, including root enhancement, dead cell removal, rejuvenation, and anti-hair loss properties.Rosemary is a key ingredient that effectively removes stubborn dead cells from the scalp while providing a gentle warming sensation, also contains probiotics and caffeine, which help to restore the natural balance of the scalp. Biotin, panthenol, and amino acid provide essential nutrients to the hair roots, promoting healthier roots and ends.Additionally, the formula includes salicylic acid which effectively penetrates the scalp and serves as an exfoliant, leaving hair feeling clean and refreshed.With sulfate and silicone-free formula, it's gentle enough to use regularly without causing any irritation.<br>",hair/hair-loss/shampoo,False,True,prompt_reasoning_classification
hair/curly-hair/masks,unknown,hair/curly-hair/masks,3786,gpt-4o-mini-2024-07-18,2025-08-06T12:25:51.304652,success,"Kerastase-Discipline OlÃ©o Relax Mask Voluminous and Unruly Hair -Control the volume from your hair, even in the wettest climates!  The Discipline fluidealiste without sulfates maskallows to tame the mostrebelious hair..   Anti-humidity action that slows down the development of frizz, helps to avoid loss of softness from the fiber and prevents the unkempt effect.   Its formulation contains:   	Morpho-Huiles complex, which includes Shorea butter (deep repair) virgin coconut oil (waterproofing), rosehip oil (protective), Inca peanut oil (illuminating); 	Cationic Polymers, which soften the hair and facilitates the hairstyle.",hair/hair-mask/dry-to-very-dry-hair,False,True,prompt_reasoning_classification
body/feet/specific-care,unknown,body/feet/specific-care,3745,gpt-4o-mini-2024-07-18,2025-08-06T12:25:53.029898,success,"Salvelox-Protected Feet Soles of the Feet Protector-Protected Feet Soles of the Feet Protector is a plantar protector made from elastic fabric, offering suitable protection and pain relief for the forefoot.Relief from discomfort and protection against potential foot issues in the forefoot area!Specifically designed to prevent the formation of calluses, this protector provides a comfortable and supportive layer for the soles of the feet.Its elastic fabric construction ensures flexibility and a secure fit, offering users relief from discomfort and protection against potential foot issues in the forefoot area.",body/feet,False,True,prompt_reasoning_classification
skin/masks-exfoliators/moisturizing-masks,unknown,skin/masks-exfoliators/moisturizing-masks,3789,gpt-4o-mini-2024-07-18,2025-08-06T12:25:54.031076,success,"Holika Holika-After Mask Sheet After Taking a Trip-After Mask Sheet After Taking A Trip is specially designed to alleviate puffiness and rejuvenate the skin after experiencing the effects of jet lag or other negative events.Brightens the skin and improves overall appearance!Contains carefully selected fruit extracts to provide a nourishing and pampering treatment for the skin. This mask not only enhances radiance but also relieves tension and detoxifies congested areas.With the help of powerful antioxidants from Orange Peel Extract, it brightens the skin and improves overall appearance. Within just 15 minutes, this illuminating mask leaves the skin feeling soft, smooth, and radiant, making it perfect for after a long day of travel or anytime the skin needs extra care.",skin/masks-exfoliators/tissue-masks,False,True,prompt_reasoning_classification
skin/moisturisers/oiliness-acne-pores,unknown,skin/moisturisers/oiliness-acne-pores,3857,gpt-4o-mini-2024-07-18,2025-08-06T12:25:55.832541,success,"The Saem-Care Plus Manuka Honey Cream-Experience the luxurious hydration of The Saem Care Plus Manuka Honey Cream. With its high-gloss oil gel texture and nourishing Manuka Honey, this cream leaves skin radiant and moisturized without stickiness. Infused with a food complex for added skin health, it doubles as a sleeping pack, replenishing vitality overnight.Unleash the power of nature for radiant skin!Key Benefits:Intense moisturization for ultra-dry skin;High-gloss oil gel texture for deep nourishment;Infused with Manuka Honey for hydration;Doubles as a sleeping pack for overnight revitalization.Active Ingredients:Manuka HoneyFood complex (ginger, omija, chestnut bark, etc.)Indulge in the richness of Manuka Honey and the nourishing food complex, leaving your skin deeply moisturized and radiant. Its unique oil gel texture absorbs without stickiness, turning your skin into a glowing masterpiece. Use The Saem Care Plus Manuka Honey Cream as a sleeping pack to wake up to revitalized, vibrant skin every morning.",skin/dehydration/specific-moisturizers,False,True,prompt_reasoning_classification
sun-tan/face/sensitive-intolerant-skin,unknown,sun-tan/face/sensitive-intolerant-skin,3798,gpt-4o-mini-2024-07-18,2025-08-06T12:25:57.656812,success,"La Roche Posay-Anthelios Ultra UVmune 400-TheAnthelios Ultra UVmune 400 SPF50+ is a revolutionary photoprotector, as it has been tested specifically on individuals with eyes sensitive to this type of product, as well as in contact lens wearers!   Adapted for the most sensitive eyes, so you can enjoy good sun protection!   This is made possiblethanks to its minimalist formula (even without preservatives), which also has antioxidant action and high water resistance.  Innovative formula with MEXORYL 400 and NETLOCK TECHNOLOGY that protect the skin from long-spectrum UVA rays that cause cell aging, its antioxidant effect protects against IV-A rays.  With an invisible texture and ultra-longand very high UVB and UVA protection.",sun-tan/face/normal-skin,False,True,prompt_reasoning_classification
mom-baby/first-years/feeding-accessories,unknown,mom-baby/first-years/feeding-accessories,3834,gpt-4o-mini-2024-07-18,2025-08-06T12:25:59.348311,success,"Nutriben-Porridge 8 Cereals Honey Maria Wafer-Introduce your baby to NutribÃ©n Porridge 8 Cereals with Honey Maria Waferâa flavorful, nutrient-rich start to diversified eating from 6 months.Taste the goodness of tradition and nutrition!Key Benefits:Enriched with essential vitamins and minerals for healthy growth.Combines 8 cereals with Maria wafer and honey for a delicious flavor.Free from palm oil and GMOs for natural, wholesome nutrition.Aids in gluten introduction with easy-to-digest grains.Quick-dissolving formula for effortless preparation.Crafted with 50 years of expertise, NutribÃ©n Porridge 8 Cereals Honey Maria Wafer offers a perfect blend of taste and nutrition. Its thermal hydrolysis process preserves natural flavors while keeping sugars low, making it a must-have addition to your babyâs feeding journey. Trust NutribÃ©n for a flavorful start!",mom-baby/first-years/feeding-accessories,True,True,prompt_reasoning_classification
skin/oiliness-acne-pores/targeted-correction,unknown,skin/oiliness-acne-pores/targeted-correction,4081,gpt-4o-mini-2024-07-18,2025-08-06T12:26:01.066496,success,"The Creme Shop-What Acne? Spot Treatment    -What Acne? Spot Treatment helps heal and prevent acne-related skin blemishes.   Helps fade and prevent blemishes, and soothes sensitive skin!   Tranexamic acid helps to alleviate hyperpigmentation spots and decrease the appearance of scarring.  This acid is an active recently introduced in the cosmetic sector for its action in combating and preventing hyperpigmentation. It has shown amazing results!  Pr&oacute;polis helps to attenuate and prevent spots.  Cica reduces inflammation and soothes sensitive skin.    <div> <img alt="""" src=""https://cdn.shopify.com/s/files/1/0930/8720/files/TCS_Icons_Cruelty-Free_480x480.png?v=1609397291"" style=""border:0px; box-sizing:inherit; height:39px; margin:0px; max-width:100%; width:21px"" /> Cruelty-Free   <img alt="""" src=""https://cdn.shopify.com/s/files/1/0930/8720/files/TCS_Icons_Paraben-Free_480x480.png?v=1609397352"" style=""border:0px; box-sizing:inherit; height:29px; margin:0px; max-width:100%; width:23px"" /> Paraben-Free   <img alt="""" src=""https://cdn.shopify.com/s/files/1/0930/8720/files/TCS_Icons_Sulfate-Free_480x480.png?v=1609397361"" style=""border:0px; box-sizing:inherit; height:29px; margin:0px; max-width:100%; width:27px"" /> Sulfate-Free   <img alt="""" src=""https://cdn.shopify.com/s/files/1/0930/8720/files/K_Flag-01_480x480.png?v=1609434736"" style=""border:0px; box-sizing:inherit; height:33px; margin:0px; max-width:100%; width:33px"" /> Made in Korea </div>",skin/oiliness-acne-pores/targeted-correction,True,True,prompt_reasoning_classification
body/moisturisers/psoriasis,unknown,body/moisturisers/psoriasis,3859,gpt-4o-mini-2024-07-18,2025-08-06T12:26:02.779942,success,"CeraVe-Smoothing Cream Salicylic Acid -The skin grain is refined, and it stays hydrated for longer!  The Smoothing cream with salicylic acid from CeraVe allies exfoliating, humectant and emollient ingredient; eliminating dead skin cells whilereinforcing the skin barrier.   A rich and enveloping texture that leaves no residue, and it s suitable for body and face!   The10% urea joinssalicylic ccid, both with exfoliating action, for a moisturizing Exfoliation.  This cream protects the skin barrier thanks to theexclusive multivesicular emulsion technology (EMV), which consists in a system of concentric vesicles, whose aqueous phases contain glycerin and hyaluronic acid, while the oily phases carry ceramides, cholesterol, fitosfingosina and fatty acids. This way, the activeingredientsare slowly released, restoring the skin barrier function in animmediatebut continuedmanner.  Ideal for skin with psoriasis, eczema or keratosis pilaris.  Non-comedogenic and without perfume.",body/dehydration/moisturizers,False,True,prompt_reasoning_classification
fragrance/bath,unknown,fragrance/bath,3757,gpt-4o-mini-2024-07-18,2025-08-06T12:26:04.355052,success,"Benamor-BenamÃ´r JacarandÃ¡ Perfumed Soap -Benam&ocirc;r jacarand&aacute; perfumed soap  The Jacaranda is an emblematic tree of Lisbon that covers the city with its electric lilac flowers during the spring.  A true spectacle of color and perfume!   Let yourself be carried away by the unique and delicate perfume of the Jacaranda and let yourself go on an unforgettable trip!   Enriched with aloe vera and shea butter, this satin soap deeply nourishes the skin, leaving them irresistibly perfumed ... 100% Portuguese!",body/bath-shower/dryness-dehydration,False,False,prompt_reasoning_classification
skin/oiliness-acne-pores/seruns,unknown,skin/oiliness-acne-pores/seruns,3791,gpt-4o-mini-2024-07-18,2025-08-06T12:26:06.069927,success,"Institut Esthederm-Intensive Propolis Zinc Purifying Lotion for Acneic Skin -Yourantiseptic and purifying care, which is capable of providing a deep cleansing for the skin; and minimize the development of pimples!  The Intensive propoliszincpurifying lotion for acneic skin possesses anunclogging, soothing and regeneratingaction.   Refines the skingrain while cleansing and minimizing the pores appearance!   Its formulation combines the powerful antiseptic action from propolis extract and zinc gluconate to the chemical and gradual  exfoliation provided by the combination of salicylic and ferulic acids.  With an aqueous, refreshing and highly penetrating texture without oily feeling!  For face, neck and neckline!",skin/cleansers-tonners/combination-to-oily-skin,False,True,prompt_reasoning_classification
fragrance,unknown,fragrance,3806,gpt-4o-mini-2024-07-18,2025-08-06T12:26:07.664129,success,"Clinique-Happy Perfume Spray -Clinique Happy is a fragrance that conveys the spirit of happiness in all its incarnations, states and ages. Clinique Happy is universal.   Do you want to be Happy? Thisa fragrance is</i>for you!   It is a floral,chic, modernfragrancewith:   	 	<div>a highand prolongedscintillatingnote (vibrantcitrus noteslikeRedgrapefruitand bergamot,witha fresh andfloralnuanceofmandarinflowerAntillean andLoureiro ofhigh altitudemountains),</div> 	 	an exotic middle note (Blackberry Flower, Morning Dew Orchid and Melati Blossom), 	and a tropical and sensual base note (Hawaiian Wedding Flower, White Crinum Lily, ChineseGoldenMagnoliaand Mimosaspring flowers).",fragrance/women,False,True,prompt_reasoning_classification
skin/cleansers-tonners/dry-skin,unknown,skin/cleansers-tonners/dry-skin,3770,gpt-4o-mini-2024-07-18,2025-08-06T12:26:09.374705,success,"The Saem-Urban Eco Harakeke Foam Cleanser -Urban Eco Harakeke Foam Cleanseris the right choice for daily care! It eliminates impurities from the skin and pores without removing the skin s natural protective barrier.   Moisturizing cleansing foam that leaves skin clean and balanced!   Moisturizing formula with pure Harakeke extract, which has 3 times the moisturizing power of Aloe Vera and Olive Oil, as well as being an excellent skin soother.  New Zealand Manuka Honey leaves the skin comfortably balanced, providing essential nutrients for nourishment and rapid tissue repair.  CalendulaFlower extract helps soothe and heal damaged skin.",skin/cleansers-tonners/dry-skin,True,True,prompt_reasoning_classification
skin/dark-spots/seruns,unknown,skin/dark-spots/seruns,3842,gpt-4o-mini-2024-07-18,2025-08-06T12:26:11.151500,success,"Segle-Clear Skin R Gel Cream 30mL + Glicomix Serum 10mL-Clear Skin R Gel Cream provides intensive depigmentation overnight with anti-aging effects for the face, neck, dÃ©colletÃ©, and hands.BRIGHTENING, ANTI-AGING &amp; ANTIOXIDANT!It prevents and treats all types of unwanted pigmentation: melasma, post-inflammatory hyperpigmentation, solar lentigo, and freckles.It features a powerful combination of active tyrosinase inhibitors (resorcinol and glucosamine) that work at all levels of melanin synthesis, resulting in superior depigmentation efficacy.The formula is anti-inflammatory and less irritating with niacinamide, tranexamic acid, and extracts of licorice and centella asiatica. It also provides anti-aging and cellular renewal with pure 0.2% retinol.It has an antioxidant effect with pomegranate stem cells (elagic and gallic acids) and vitamin E.",skin/dark-spots/specific-moisturizers,False,True,prompt_reasoning_classification
fragrance/mens,unknown,fragrance/mens,3973,gpt-4o-mini-2024-07-18,2025-08-06T12:26:12.749061,success,"Karl Lagerfeld-Bois de VÃ©tiver Eau de Toilette-Discover Karl Lagerfeld Bois de VÃ©tiver Eau de Toilette â a bold menâs fragrance blending fresh, woody, and spicy notes for the modern man.Unleash the essence of strength and sophistication!What is the story of Karl Lagerfeld Bois de VÃ©tiver Eau de Toilette?Bois de VÃ©tiver Eau de Toilette embodies Karl Lagerfeldâs visionary spirit, transforming the raw, textured vetiver wood into an elegant scent. Crafted by perfumer Christophe Raynaud, this fragrance balances freshness and warmth, woody depth, and spicy undertones. Inspired by the designerâs passion for premium materials, it translates fashionâs language into a timeless olfactory experience.Fragrance Features:Masculine vetiver core with woody and spicy accentsFresh yet warm, strong yet soft dualityMinimalistic bottle with smoky gradient and leather-textured boxCreated by renowned perfumer Christophe RaynaudA must-have for a sophisticated fragrance wardrobeFragrance Composition:The fragrance opens with vibrant top notes of blood orange and fresh mint leaves, creating an invigorating and lively introduction. As it settles, the heart reveals a sophisticated blend of geranium and ambrox, adding a refined floral and slightly woody aroma that deepens the scentâs complexity. Finally, the base notes emerge with the rich, earthy essence of vetiver complemented by the warm, grounding aroma of patchouli, giving the fragrance its enduring masculine character and depth. This carefully crafted progression makes the perfume both fresh and compelling from the very first spray to the lingering finish.",men/perfumes/fragrances,False,False,prompt_reasoning_classification
hair/colour/shampoo,unknown,hair/colour/shampoo,3799,gpt-4o-mini-2024-07-18,2025-08-06T12:26:14.371327,success,"Maria Nila-Luminous Colour Shampoo-Preserve your hair color with Maria Nila Luminous Colour Shampoo, enriched with pomegranate extract for vibrant, shiny hair.The ultimate color-preserving solution!Benefits:Pomegranate extract: Guards color and scalp, prevents dehydrationVitamin F: Preserves shine and strengthens hairWheat Protein: Retains moisture and conditionsSunflower Seed Oil: Creates shine, forms protective barrier and moisturizes with vitamin EVegan and animal friendlyCO2 compensated packagingChoose Maria Nila Luminous Colour Shampoo for vibrant, healthy hair color that lasts. Infused with pomegranate extract and colour guard complex, it strengthens, nourishes, and adds shine to natural or dyed hair.With its nourishing ingredients and eco-friendly packaging, Maria Nila Luminous Colour Shampoo is the perfect choice for those seeking vibrant hair while prioritizing sustainability.",hair/colour/color-protector,False,True,prompt_reasoning_classification
mom-baby/first-years/hygiene-moisturization,unknown,mom-baby/first-years/hygiene-moisturization,3800,gpt-4o-mini-2024-07-18,2025-08-06T12:26:16.133369,success,"Uriage-BebÃ© 1Ã¨re Cleansing Protective Oil for Babies -Pleasantly fragrant, the Cleansing protective oil for babies from Uriage, preserves the hidrol&iacute;pidicfilm, strengthening the barrier of your baby s skin.  A cleansing ultra smoothbase without soap, with physiological pH that gently cleanses.   Ideal for daily use to keep the skin soft and smooth!   The presence of Uriage Thermal Water reinforces the skin s barrier and protects the baby s delicate skin.   	Uriage Thermal Water 	Glycerin 	Mild surfactants 	Hypoallergenic 	No soap   RESULTS 95% satisfied parents. <small>* Tested in 20 babies under pediatric control. daily use for 21 days.</small>",mom-baby/first-years/hygiene-moisturization,True,True,prompt_reasoning_classification
skin/seruns/global-anti-aging,unknown,skin/seruns/global-anti-aging,3847,gpt-4o-mini-2024-07-18,2025-08-06T12:26:17.762120,success,"Veoli Botanica-Elixir of Youth Serum-Reveal radiant, youthful skin with Veoli Botanica Elixir of Youth Serumâclinically proven to brighten, smooth, and soothe for visible results in just 4 weeks.Youth in a BottleâGlow Brighter, Sooner.Key Benefits:Reduces fine lines and deepens skin firmnessBrightens pigmentation and evens skin toneSoothes redness and supports sensitive skinEnhances collagen and hyaluronic acid productionAntioxidant protection against premature agingActive Ingredients:Ascorbyl Tetraisopalmitate (5%) â Deep-penetrating Vitamin C for collagen boostTroxerutin (1%) â Anti-redness flavonoid with antioxidant powerSqualane â Hydrating, smoothing plant lipidVeoli Botanica Elixir of Youth Serum with 97% natural-origin ingredients, this fragrance-free serum absorbs effortlessly, targets signs of aging, and reveals visibly brighter, firmer skinâmaking it an essential step in any modern skincare ritual.",skin/dark-spots/seruns,False,True,prompt_reasoning_classification
health-care/first-aid,unknown,health-care/first-aid,3697,gpt-4o-mini-2024-07-18,2025-08-06T12:26:19.369644,success,"Salvelox-Salvequick Finger Mix sorted Plasters for Fingers -Finger mix... perfect fit!   Designed to adapt to the anatomy of your fingers ...   Different sizes and shapes, toadapt to each wound and each finger. Protect against water, moisture and dirt.  To care and protect your fingers!",health-care/first-aid,True,True,prompt_reasoning_classification
fragrance/fragranced-moisturizers,unknown,fragrance/fragranced-moisturizers,3725,gpt-4o-mini-2024-07-18,2025-08-06T12:26:21.046153,success,"Mercedes-Mercedes-Benz Man Eau de Toilette -Mercedes-benz man eau de toilette provides confidence at any time of the day.   A timeless scent!   For modern and self-confident man, it can be used everyday or in special moments.  Its woody scent has a modern fruity touch where you can feel the pear. Cedar and geranium leaves add intensity, while oak moss and palisanderenhance the fragrance.",men/perfumes/fragrances,False,False,prompt_reasoning_classification
skin/moisturisers/dry-skin,unknown,skin/moisturisers/dry-skin,3748,gpt-4o-mini-2024-07-18,2025-08-06T12:26:22.646414,success,"Sensai Kanebo-Cellular Performance Emulsion Iii (Super Moist) -Cellular performance emulsion III (super-moist) an an extra-rich emulsion,that nourishes the skin in depth,optimizes cellular functions and promotes skin defense, to fight and combat the signs of skin aging.  Increases skin firmness and minimizes fine lines and wrinkles.   Provides all necessary nutrientsto a perfect skin!!!</i>   Exclusive balanced emulsion, with an unique vitality supply to your skin.  For dry to very dry skin.",skin/global-anti-aging/specific-moisturizers,False,True,prompt_reasoning_classification
supplements-vitamins/mental-health,unknown,supplements-vitamins/mental-health,3842,gpt-4o-mini-2024-07-18,2025-08-06T12:26:24.385729,success,"ZeinPharma-Griffonia 5-HTP Food Supplement to Combat Depression-Support mood, sleep, and stress relief naturally with ZeinPharma Griffonia 5-HTP Food Supplement â a vegan-friendly supplement for a balanced, calm mind.Embrace calm, boost serotonin, and sleep well!Key Benefits:Eases symptoms of depression and anxiety;Supports restful, natural sleep;Promotes serotonin production for mood balance;Vegan-friendly and allergen-free, made with pure African black bean extract.ZeinPharma Griffonia 5-HTP Food Supplement provides a natural source of 5-hydroxytryptophan, a key serotonin precursor, to enhance mood and support stress relief. Known as the ""natural anti-depressant"", Griffonia seed extract also aids melatonin synthesis, promoting restful sleep and relaxation. Produced under strict quality standards, this supplement is purity-tested and free of additives â ideal for those seeking a plant-based supplement for emotional balance and mental well-being.",health-care/nutrition,False,False,prompt_reasoning_classification
skin/masks-exfoliators/exfoliating,unknown,skin/masks-exfoliators/exfoliating,3734,gpt-4o-mini-2024-07-18,2025-08-06T12:26:25.964639,success,"Holika Holika-Pig Nose Clear Blackhead Cleansing Sugar Scrub-Pig Nose Clear Blackhead Cleansing Sugar Scrubremoves dead skin cells, making it easier to remove blackheads and other impurities from the pores.   Gentle facial scrub with white sugar that removes dead skin cells while nourishing and hydrating the skin!   In its formula, it contains Pink clay that absorbs excess sebum.It also contains Lemon and Aloe Vera extracts for brighter and nourished skin.",skin/targeted-correction/oiliness-acne-pores,False,True,prompt_reasoning_classification
skin/global-anti-aging/seruns,unknown,skin/global-anti-aging/seruns,3795,gpt-4o-mini-2024-07-18,2025-08-06T12:26:27.617648,success,"Helena Rubinstein-Prodigy Reversis Day Serum -To combat the effect of the time on the eye contour, the brand launched Prodigy reversis day serum.  Over time, the skin s ability to regenerate decreases and, therefore, the skin gets older. The senescent cells secret a set of toxic molecules, called SASP (Senescence-Associated Secretory Phenotype), that contribute to skin aging.   For a rejuvenate effect!   This serum fights against signs of aging, such as lack of firmness, wrinkles and lack of luminosity, thanks totheedelweiss extract and stem cells from edelweiss extract, that inhibit the effects of SASP.  Fine lines and wrinkles are smoothed, skin firmness is improved and the skin is radiant.",skin/seruns,False,True,prompt_reasoning_classification
skin/eye-care/global-anti-aging,unknown,skin/eye-care/global-anti-aging,3799,gpt-4o-mini-2024-07-18,2025-08-06T12:26:29.287165,success,"Fillerina-Everyday Eye Contour Cream-Revitalize tired eyes daily with Fillerina Everyday Eye Contour Cream â enriched with 12 hyaluronic acid molecules for visibly smoother, firmer skin.Everyday care, extraordinary eyes!Key Benefits:Fills fine lines and crowâs feetLifts sagging eyelidsLightweight, non-oily texturePerfect under makeupSuitable for all skin typesActive Ingredients:12 Hyaluronic Acids: Penetrate various skin layers to hydrate and plumpFillerina Everyday Eye Contour Cream delivers professional-grade skincare in a daily-use formula. With its silky texture and powerful hyaluronic blend, it hydrates, firms, and rejuvenates â all without irritation. A must-have for anyone seeking youthful, refreshed eyes every day.",skin/eye-care/lost-firmness,False,True,prompt_reasoning_classification
skin/hairs-removal/tweezers,unknown,skin/hairs-removal/tweezers,3762,gpt-4o-mini-2024-07-18,2025-08-06T12:26:30.869211,success,"Tweezerman-Mini Slant Tweezer -Mini Slant Tweezers maintains the accuracy and effectiveness of Tweezerman s Slant tweezers but in a reduced version for more comfortable and easy transport on the go!   Ideal size to add to the make-up bag!   The perfectly aligned tips of the hand-finished tweezers allows an high precision for a perfect eyebrow finish.  Developed with a calibrated and higheststandards, the Tweezerman s tweezers close perfectly, allowing a pull of the firm and clean hair.  Made of stainless steel that ensures superior quality and greater durability!",makeup/complexion/accessories-brushes,False,False,prompt_reasoning_classification
skin/masks-exfoliators/purifying-masks,unknown,skin/masks-exfoliators/purifying-masks,3785,gpt-4o-mini-2024-07-18,2025-08-06T12:26:32.638258,success,"Comfort Zone-Active Pureness Clay Face Mask-Refresh your skin with the Comfort Zone Active Pureness Clay Face Mask, a purifying face mask with a creamy, clay-based formula, perfect for oily and combination skin!Purifies and Refreshes Your Skin!Key Benefits:Absorbs excess sebum for a long-lasting matte finish.Minimizes the appearance of pores.Leaves skin feeling refreshed, smooth, and balanced.Active Ingredients:Kaolin clay: Gently draws out impurities and excess oil.Green clay: Purifies and mattifies the skin for a more uniform complexion.The Comfort Zone Active Pureness Clay Face Mask, with its dual clay formula, delivers a refreshing matte finish while refining pores and imperfections!",skin/masks-exfoliators/purifying-masks,True,True,prompt_reasoning_classification
body/bath-shower,unknown,body/bath-shower,3752,gpt-4o-mini-2024-07-18,2025-08-06T12:26:34.404020,success,"Roger Gallet-Rose Wellbeing Shower Gel -Rose Wellbeing Shower Gel, enriched with natural rose essential oil with relaxing virtues, unfolds tirelessly on the skin like a balm of softness.  <div>  The tenderness of the petals of the Damascene Rose unfurls tirelessly on the skin like a soft balm!   Calming and voluptuous, soft and smooth... Rose is a soothing caress, one of those loving caresses that linger on the skin like an intimate impression.  Blended with Italian Mandarin, it vibrates with a vibrant, fresh glow. </div>",fragrance/bath,False,False,prompt_reasoning_classification
skin/eye-care/dark-circles-puffiness,unknown,skin/eye-care/dark-circles-puffiness,3808,gpt-4o-mini-2024-07-18,2025-08-06T12:26:36.027522,success,"Frezyderm-Color Eye Balm for Dark Circles and Puffiness -Gentle coverage andnatural finish, combined with a powerful formulation andperfectingaction!  The Color eye balm for dark circles and puffiness has a universal tone, being able to minimize all the signs of aging and fatigue from the eye contour.   Your look becomes immediately relaxed and brighter!   It smarine polysaccharidesallow you to minimize the appearance of dark circless, while itmoisturizes the skin by filling fine and dehydratation lines.  To minimize puffiness generation, this formulation hasChrysanthellium extract which activates microcirculation from the periocular zone.  The wrinkles also becomereduced thanks to therejuvenatinglipoaminoacid, withmoisturizing and firming action.",skin/dark-spots/eye-contour,False,True,prompt_reasoning_classification
skin/global-anti-aging/seruns,unknown,skin/global-anti-aging/seruns,3756,gpt-4o-mini-2024-07-18,2025-08-06T12:26:37.647083,success,"The Ordinary-Retinol 0.2% in Squalane-Retinol 0.2% in Squalane is a waterless solution that contains 0,2% retinol.A Global Anti-aging!Retinol is a potent ingredient known for its ability to improve the appearance of fine lines and wrinkles that result from the loss of collagen and elastin, while also enhancing skin texture and tone.This introductory formula is fortified with squalane, a natural moisturizing agent found in the skin, which promotes surface-level hydration and helps to prevent the dryness often associated with retinol usage.",skin/deep-wrinkles/seruns,False,True,prompt_reasoning_classification
skin/cleansers-tonners/normal-skin,unknown,skin/cleansers-tonners/normal-skin,3790,gpt-4o-mini-2024-07-18,2025-08-06T12:26:39.357504,success,"Perricone-Essential FX Acyl-Glutathione Chia Cleansing Balm-Introducing the Essential FX Acyl-Glutathione Chia Cleansing Balm, a non-greasy marvel that effortlessly dissolves dirt, makeup, and excess oil, leaving your skin replenished and conditioned.Experience the epitome of cleansing luxury!Enriched with a pure Vitamin F blend, including Omega-rich chia seed oil, it bestows optimal nourishment for a visibly radiant, softer, and smoother complexion. Unveil renewed skin with a youthful glow, thanks to the power of Acyl-Glutathione, the master antioxidant.This exquisite balm is scented with the delightful notes of bergamot and rose, addressing skin concerns with grace and elegance.",skin/cleansers-tonners/normal-skin,True,True,prompt_reasoning_classification
