predicted_category,confidence,raw_response,tokens_used,model_used,timestamp,status,concatenated_product,true_category,exact_match,partial_match,prompt_name
sun-tan/face/oily-combination-skin,unknown,sun-tan/face/oily-combination-skin,3986,gpt-4o-mini-2024-07-18,2025-08-06T12:04:40.440103,success,"Sesderma-Repaskin Urban 365 Oily Skin Sunscreen-Unveil the secret to flawless, protected skin with Repaskin Urban 365 Sunscreen for Oily Skin â your shield against the sun, pollution, and imperfections.Embrace Radiance, Embrace Protection!Key Benefits:<ol>High SPF50 Protection: Shields against harmful UVB/UVA/IR rays.Non-Comedogenic: Ideal for oily and acne-prone skin without clogging pores.Blue Light Protection: Defends against digital screen exposure.Anti-Pollution: Guards against environmental stressors.Water-Resistant: Long-lasting protection.Eye-Friendly Formula: Gentle and non-irritating.Marine Ecosystem Tested: Eco-conscious and safe for marine life.Quick Absorption with Matte Finish: Ultralight texture for a non-greasy, shine-free look.</ol>Active Ingredients: A fusion of physical and chemical filters, restorative enzymes, antioxidants like Polypodium leucotomos</i> and Thermus thermofillus</i>, plus niacinamide and salicylic acid.Repaskin Urban 365 Sunscreen is more than just a sunscreen; it's a daily defense system for your skin. Perfect for all skin types and especially for those with oily, acne-prone skin, this sunscreen offers an ultralight, matte finish without leaving any white residue. Powered by SHIELD-SYSTEM technology, it not only protects but also repairs skin from sun damage, preventing wrinkles and fine lines. Eco-friendly packaging and marine-safe formulas make Repaskin a conscientious choice for the environment-savvy. Step out confidently every day of the year with Repaskin â your ultimate companion for skin protection and perfection!",sun-tan/face/combination-to-oily-skin,False,True,prompt_reasoning_classification
skin/moisturisers/oiliness-acne-pores,unknown,skin/moisturisers/oiliness-acne-pores,3749,gpt-4o-mini-2024-07-18,2025-08-06T12:04:42.103462,success,"Eucerin-Dermopure Oil Control Adjunctive Soothing Cream -Dermopure oil control adjunctive soothing cream is a complementary restorative care to acne treatments.   Strengthens the skin!   Formulated with symsitive&reg;, licochalcone A, ceramides and panthenol with a soothing, restorative, fortifying and moisturizingskin action.  Attenuates the side effects caused by acne treatments, favoring adherence to therapy, stimulating skin regeneration.  Ideal for acne-prone skin.",skin/moisturisers/oiliness-acne-pores,True,True,prompt_reasoning_classification
fragrance/fragranced-moisturizers,unknown,fragrance/fragranced-moisturizers,3752,gpt-4o-mini-2024-07-18,2025-08-06T12:04:43.820324,success,"Zadig Voltaire-This Is Him! Eau de Toilette -This is Him!a spicy oriental aroma associated with sandalwood, Zadig &amp; Voltaire signature.Manly, wild and free!For the man with rocker features but, a gentleman in his essence.This is Him! integrates the two facets of this man into one fragrance that evokes virility and freedom in the spontaneity of his personality.This fragrance was launched simultaneously with This is Her! for a woman who doesn't mind standing out in the crowd.Together, they create a pair in full harmony.",men/perfumes/fragrances,False,False,prompt_reasoning_classification
health-care/diapers-incontinence,unknown,health-care/diapers-incontinence,3805,gpt-4o-mini-2024-07-18,2025-08-06T12:04:45.503814,success,"Tena-Pants Plus -  Suitable for moderate to severe incontinence, TENA Pants Plus provide enhanced protection when the need of your loved one is slightly larger.  With ConfioFit, gets a thin protection with anatomical format which also ensures great comfort and discretion.   100% breathable, are a great choice for a good skin health.   It s soft and discrete as underwear.  The Odour Neutralizer minimizes the ammoniaodor, giving a fresh and dignityfeeling.  Protection against TENA Pants incontinence is so easy to remove as is is to wear. Just tear the side seams and remove theunderwear.  Within each degree of absorption, the size should be chosen according to the diameter of the waist of the person will use. Use the correct size is important for the underwear is well adjusted to the body.",health-care/diapers-incontinence,True,True,prompt_reasoning_classification
skin/masks-exfoliators/exfoliating,unknown,skin/masks-exfoliators/exfoliating,3800,gpt-4o-mini-2024-07-18,2025-08-06T12:04:47.063307,success,"Uppercut-Exfoliating Cleanser-Exfoliating Cleanser is expertly crafted to provide a gentle yet thorough cleanse, preparing the skin for an impeccably close shave.Refreshes the skin, while its exfoliating properties ensure an exceptionally close shave without drying the skin!Infused with Ground Pumice for exfoliation and Charcoal for detoxification, this daily-use cleanser promotes clean and blemish-free skin, suitable for all skin types. It features a soothing complex that refreshes and cools the skin, while its exfoliating properties help lift facial hair, ensuring an exceptionally close shave without drying the skin. The delightful fragrance combines Cyprus and Cedar notes.With beneficial ingredients like Activated Charcoal, Ground Pumice, Chamomile Extract, and Green Tea Extract, this cleanser offers a comprehensive grooming solution.",men/skin/cleansers-tonners,False,False,prompt_reasoning_classification
men/skin/anti-ageing,unknown,men/skin/anti-ageing,3880,gpt-4o-mini-2024-07-18,2025-08-06T12:04:48.618957,success,"Collistar-Uomo Anti-Age Energizing Cream-Gel -Uomo Anti-Age Energizing Gel-Cream,an innovative face treatment developed specifically for male skin, now with a new formula for even more effective resulatdos.   More cleanand even more effective!   The main active ingredient is Meristematic Cellsof the Sequoia* immune system. These have the ability to revitalize and stimulate skin cell activity. It also contains Extract of Italian Pomegranate, a powerful antioxidant that fights free radicals and an Energizing Active Ingredientthat improves the firmness, energy and vitality of the skin.  With a light and fresh texture, easily absorbed, this treatment has viable results:  <div>â Skin firmer, hydrated and revitalized</div>  <div>â Wrinkles minimized</div>  <div>â More evenly and noticeably healthier skin</div>    Silicon-Free, No Animal Ingredients, Alcohol-Free and microplastics-free.  Dermatologically tested on sensitive skin.    *SUSTAINABILITY: A small amount of plant tissue is enough to produce an entire chain of cells in vitro, saving energy, soil and water.",men/skin/first-signs-age,False,True,prompt_reasoning_classification
skin/masks-exfoliators/moisturizing-masks,unknown,skin/masks-exfoliators/moisturizing-masks,3789,gpt-4o-mini-2024-07-18,2025-08-06T12:04:50.478252,success,"Holika Holika-After Mask Sheet After Taking a Trip-After Mask Sheet After Taking A Trip is specially designed to alleviate puffiness and rejuvenate the skin after experiencing the effects of jet lag or other negative events.Brightens the skin and improves overall appearance!Contains carefully selected fruit extracts to provide a nourishing and pampering treatment for the skin. This mask not only enhances radiance but also relieves tension and detoxifies congested areas.With the help of powerful antioxidants from Orange Peel Extract, it brightens the skin and improves overall appearance. Within just 15 minutes, this illuminating mask leaves the skin feeling soft, smooth, and radiant, making it perfect for after a long day of travel or anytime the skin needs extra care.",skin/masks-exfoliators/tissue-masks,False,True,prompt_reasoning_classification
body/moisturisers,unknown,body/moisturisers,3770,gpt-4o-mini-2024-07-18,2025-08-06T12:04:52.109771,success,"Roger Gallet-Rose Wellbeing Body Lotion -Rose Wellbeing Body Lotionis a body milk that soothes and nourishes dry and sensitive skin.   Leaves the skin incredibly soft and deliciously fragrant!   The Rose body milk invites you to an intimate moment of softness.  Enriched with natural rose essential oil with relaxing virtues and shea butter, it nourishes the skin and provides 24-hour hydration.  Its light texture is absorbed instantly and leaves your skin moisturized and deliciously scented with the velvety fresh notes of Rose.  The carnal tenderness of the petals of the Damascene Rose that spreads relentlessly over the skin like a balm of softness.",fragrance/fragranced-moisturizers,False,False,prompt_reasoning_classification
men/perfumes/fragrances,unknown,men/perfumes/fragrances,3743,gpt-4o-mini-2024-07-18,2025-08-06T12:04:53.702799,success,"Yves Saint Laurent-La Nuit de L'Homme Eau de Toilette -For the man who reveals his sensuality when the night falls...  La nuit de l homme eau de toilette for men is a mysterious and woody fragrance; which is capable of emanating a powerful aura of seduction!   <p class=""text-center"" style=""margin-left:40px"">Feel powerful until dawn!   With cardamom, fava tonkaand cedar wood, for the captivating and conquering men, who knows what he wants!",men/perfumes/fragrances,True,True,prompt_reasoning_classification
hair/volume/foam,unknown,hair/volume/foam,3722,gpt-4o-mini-2024-07-18,2025-08-06T12:04:55.181021,success,"Rene Furterer-Volumea Volumising Foam -VolumeaFoam without Rinse: the softness of a volumizing foam, combined with flexibilityand light fixation.  A Rene Furterer carewith anti-static effect for a controled volume.   Gives volume and flexibility to your hair   Volumea foam, operates in fine hair to give a controlled volume effect.  The hair becomes soft and shiny, with great volume!",hair/seruns-leave-in/volume,False,True,prompt_reasoning_classification
hair/damaged-hair/masks,unknown,hair/damaged-hair/masks,3773,gpt-4o-mini-2024-07-18,2025-08-06T12:04:56.687418,success,"Sesderma-Seskavel Repair Keratin Mask for Damaged Hair -The hair that is dry and damaged at it s length tend to become frizzy, dull and rough; and these features give itan unhealthy aspect.  To counter all these signs of hair damage, Sesderma developed the Seskavel repair keratin mask for damaged hair; whichs rebuilds and repairs the hair fiber.   Let your hair shine!   This mask owes shouldrestructuring action tokeratin and also a complex of amino acids; that bind to the cuticle damage repairing the damagedsites. Additionally, the silk proteins protectthe fiber and theargan oil nourishes your hair.",hair/damaged-hair/masks,True,True,prompt_reasoning_classification
makeup/lips/lipliners,unknown,makeup/lips/lipliners,3765,gpt-4o-mini-2024-07-18,2025-08-06T12:04:58.168343,success,"LA Girl-Hold It in-Prevent lipstick feathering and fine lines with Hold It In reverse lip liner.Keep your lip color in check! The secret to longer-lasting, flawless lips!Key benefits:Transparent lip primer prevents lipstick from feathering and settling into fine lines;Smooth, creamy texture extends the wear of your lip color;Acts as a transparent lip primer with excellent adhesion to the skin;Composition melts and protects your lips for greater comfort;Vegan and free from fragrance and parabens for sensitive lips.Keep your lip color in check with Hold It In reverse lip liner â the key to picture-perfect lips, every time.",makeup/lips/lipliners,True,True,prompt_reasoning_classification
makeup/eyes-brows/eye-shadow,unknown,makeup/eyes-brows/eye-shadow,3722,gpt-4o-mini-2024-07-18,2025-08-06T12:04:59.851614,success,"Sensilis-Baked Quattro Eyeshadow-Baked Quattro is a palette of shadows that enhances and intensifies the look.     From a natural to intense look!   Optimized formula that combines an exceptional concentration of pigments with a smooth texture for easy application and to maximize color expression.  With 4 shades, matts and luminous, the palette allows you to draw a natural or intense look, almond or smoky.",makeup/eyes-brows/eye-shadow,True,True,prompt_reasoning_classification
men/body/deodorants-antiperspirants,unknown,men/body/deodorants-antiperspirants,3825,gpt-4o-mini-2024-07-18,2025-08-06T12:05:01.396026,success,"Collistar-Uomo Freshness Deo 48 Hrs Spray-Experience lasting freshness with the Collistar Uomo Freshness Deo 48 Hrs Spray. This no-gas, antiperspirant spray is formulated for effective all-day protection, keeping you feeling fresh and revitalized for up to 48 hours. Infused with distilled Italian Bergamot water, it provides an instant boost of energy and vitality.Stay fresh, energized, and confident for 48 hours!Key Benefits:Long-lasting 48-hour deodorizing action;Light, non-greasy formula that dries instantly;Designed to minimize marks and stains on fabrics;Practical spray for even, easy distribution;Fresh scent with a revitalizing boost from Italian Bergamot.Stay fresh and confident all day long with Collistar Uomo Freshness Deo 48 Hrs Spray that offers powerful protection and a refreshing sensation without leaving marks. Ideal for active men seeking both practicality and effectiveness.",men/body/deodorants-antiperspirants,True,True,prompt_reasoning_classification
sun-tan/face/sensitive-intolerant-skin,unknown,sun-tan/face/sensitive-intolerant-skin,3878,gpt-4o-mini-2024-07-18,2025-08-06T12:05:03.117704,success,"Isdin-Fotoultra Fusion Water Magic Repair-The innovativeISDIN FusionWatertextureis now also available in an anti-ageingformulation!  The Fotoultra age repair spf50 is a sunscreen that was specially formulated for the face area, thus providing atriple action against photoaging.   Protects, repairs and reverses the signs of photoaging skin; leaving your skin with a silky matte finish!    	PROTECTION   In addition to theUVB/UVAfilters, this product is also able to protect the skin from visible and infrared radiation; thus preventing the damage cause byall these radiations onskin cells.   	REPAIR   The DNA Repairsomes at on the damage caused in the cellular DNA, thus preventing it s accumulation.   	REVERSE   This sunscreen is able to correct the visible signs of photoaging thanks to the association of Li-Q10 (stimulation of Q10 coenzimesynthesis), Collagen Booster Peptide (stimulation of collagen synthesis) and hyaluronic acid (improves skin elasticity thanks toit smoisturizing action).  Doesn  sting on the eyes.  Suitable for sensitive skin.  Biodegradable formula.",sun-tan/face/lightness-anti-spots,False,True,prompt_reasoning_classification
men/body/deodorants-antiperspirants,unknown,men/body/deodorants-antiperspirants,3741,gpt-4o-mini-2024-07-18,2025-08-06T12:05:04.745940,success,"Eisenberg-J'Ose Stick Deodorant Man -J ose stick deodorant leaves the skin of the armpits soft and smooth, while eliminating bad odors and leaves the skin scented.   Say goodbye to bad odors all day long!   It can be used after hair removal. It does not contain alcohol or aluminum salts.  After the first application, the development of bacteria responsible for bad odors decreases and after oneweek of use, the deodorizingproperties and antibacterial effectiveness are heightened.  Hypoallergenic.",men/perfumes/deodorants,False,True,prompt_reasoning_classification
makeup/complexion/accessories-brushes,unknown,makeup/complexion/accessories-brushes,3794,gpt-4o-mini-2024-07-18,2025-08-06T12:05:06.293990,success,"Shiseido-Daiya Fude Face Duo-On one side,a round tip that mimics the texture of your fingers. On the other side, a brush of synthetic bristles in adiamond shape, whichadapts perfectly to your facecontours.  The Daiya fude face duoadapts to all kinds of textures, such aspowders, creams, gels or liquids.   The perfect accessory for a flawless makeup.   Unlike traditional sponges, the round brush tip is made ofpolyurethane and does not absorb the product applied; ensuring a pigmented finish. Also the red brush contains densely packed bristles; providing a perfect balance between firmness and flexibility.  Being handcrafted by Japanese specialized artesians, Shisieido brushes ensure a superior quality.",makeup/complexion/accessories-brushes,True,True,prompt_reasoning_classification
sun-tan/after-sun,unknown,sun-tan/after-sun,3740,gpt-4o-mini-2024-07-18,2025-08-06T12:05:07.853679,success,"Isdin-Post-Solar After Sun Lotion Soothing and Refreshing -The refreshing action frommenthol joins soothing power of chamomile and allantoin, creating a single after-sun care!  The Post-solar after sun lotion soothing and refreshing allows to restore skin hydration after sun exposure, leaving it soft and prolonging your tan!   Skin repairingandredness prevention for a luminous and uniform tan!   The nutritious formulaprevents flaking that often follows sun exposure, leaving your skin perfectly moisturized.",sun-tan/after-sun,True,True,prompt_reasoning_classification
health-care/oral-health/toothpicks-accessories,unknown,health-care/oral-health/toothpicks-accessories,3755,gpt-4o-mini-2024-07-18,2025-08-06T12:05:09.422133,success,"GUM-Easy-Flossers Dental Floss-Acess Floss Dental Floss is designed for use in difficult-to-reach areas such as under and around crowns, bridges, implants, and wide interdental spaces.Effectively removes plaque and debris without irritating the gums!This dental floss expands to fit different interdental space sizes, allowing for greater contact with the tooth surface. Its rigid tips make it easy to insert into narrow spaces and hard-to-reach areas, and it effectively removes plaque and debris without irritating the gums.Use it with ease and enjoy a thorough cleaning.",health-care/oral-health/toothbrushes-accessories,False,True,prompt_reasoning_classification
skin/cleansers-tonners/normal-skin,unknown,skin/cleansers-tonners/normal-skin,3858,gpt-4o-mini-2024-07-18,2025-08-06T12:05:11.184840,success,"Skinceuticals-Equalizing Toner Pore-Refining Toner -This astringent tonic that reduces pores, helps establish the equilibrium of the skin, gives sensation of freshness and restructures the skin s pH hidrolipidic.  The presence of AHA s, helps to exfoliate dead skin cells while botanical extracts such as Witch Hazel, Rosemary, Aloe Vera, Chamomile, soften and tone the skin.  This tonic, perfume and alcohol-free, oil free texture, contains anti-bacterial, anti-fungal and anti-inflammatory properties.   	AHA- Exfoliating action; 	Aloe Vera- Soothing action.    Balances and restores the skin s protective ph layer   A proper cleaning of the skin, carries numerous benefits besides the welfare and the sensation of purity.  Cleansing the skin, controls excess oils, promotes hydration, provides a greater permeability and cutaneous penetration, removes dead cells and thins the skin grain.  To this propose ,SkinCeuticalsdeveloped cleaning care, which enhanceantioxidantand corrective care.",skin/cleansers-tonners/normal-skin,True,True,prompt_reasoning_classification
supplements-vitamins/bones-joints,unknown,supplements-vitamins/bones-joints,3829,gpt-4o-mini-2024-07-18,2025-08-06T12:05:12.731302,success,"Aquilea-Joints Strong Powder -Aquilea Joints Strong powder is a food supplement based on collagen, glucosamine, chondroitin, turmeric, hyaluronic acid and vitamin C that helps strengthen joints and increase flexibility. Orange flavor.   More flexible and pain-less joints!    	Collagen,a protein that naturally exists in cartilage, bones and skin and is essential for the structure and functioning of joints 	Glucosamine, a substance that is naturally found in the body and is involved in the formation of ligaments, tendons and cartilages 	Ndroitin,a substance found in the cartilages around the joints 	Turmeric helps maintain joint flexibility and well-being, as well as good mobility 	Hyaluronic Acid, an essential component that is found in a natural way in joints and cartilages 	Vitamin C contributes to the normal formation of collagen and the normal functioning of cartilage, bones and skin",supplements-vitamins/bones-joints,True,True,prompt_reasoning_classification
hair/volume/seruns-leave-in,unknown,hair/volume/seruns-leave-in,3715,gpt-4o-mini-2024-07-18,2025-08-06T12:05:14.284443,success,"Reuzel-Grooming Tonic -Reuzel Grooming Tonic is a tonic that gives volume and a natural appearance to the hair.   Ideal for styling of fine hair!   This spray heat protector is ideal for supporting and controlling without weighing for thin hair.  Suitable for all types of thermal styling, this treatment is perfect for creating volume, elevating or texture.",men/hair/styling,False,False,prompt_reasoning_classification
hair/contitioner/normal-hair,unknown,hair/contitioner/normal-hair,3783,gpt-4o-mini-2024-07-18,2025-08-06T12:05:15.853016,success,"Garnier-Fructis Hair Food Conditioner Pineapple-Elevate your hair care routine with Fructis Hair Food Conditioner Pineapple â a vegan formula with 97% natural ingredients.Immerse your hair in intense nourishment and healthiness!Advantages:Vegan formula with 97% natural ingredients;98% biodegradable with ecological pineapple;Intensely nourished and healthy hair;Detangles and strengthens;Fast-rinsing for a quick and easy routine;Anti-breakage benefits;Silicone-free for a natural feel.Fructis Hair Food Conditioner Pineapple is your ticket to naturally beautiful hair. Detangle and strengthen your hair effortlessly with a fast-rinsing, silicone-free formula that promotes anti-breakage benefits.",hair/contitioner/dry-to-very-dry-hair,False,True,prompt_reasoning_classification
body/bath-shower,unknown,body/bath-shower,3805,gpt-4o-mini-2024-07-18,2025-08-06T12:05:17.648638,success,"Clarins-Tonic Bath Bath & Shower Concentrate-Bain aux Plantes ""Tonic"" is a cleansing care that stimulates body and mind and gives an enormous feeling of well-being thanks to the scent of essential oils associated with the principle of aromatherapy.It tones and revitalizes the skin!In this cleansing treatment, Clarins Aroma expertise was associated with essential oils of wild mint, organic aromatic geranium, rosemary and organic soapy extract that naturally foams. In contact with water, its gel texture transforms into foam to gently cleanse the skin in the bath or shower, toning the skin and the spirit.Under the effect of heat, it releases aromatic toning vapors, providing a moment of well-being, to feel like in a spa.98% ingredients of natural origin.For adult use only.The bottle is refillable thanks to eco-recharge.",body/bath-shower,True,True,prompt_reasoning_classification
hair/anti-dandruff/shampoo,unknown,hair/anti-dandruff/shampoo,3863,gpt-4o-mini-2024-07-18,2025-08-06T12:05:19.168513,success,"Ioox-Keto Plus Shampoo-Transform your hair care routine with Ioox Keto Plus Shampoo, the ultimate solution for oily dandruff and excess sebum.Cleanse, Balance, RenewâExperience Scalp PerfectionKey Benefits:Eliminates oily dandruff and excess sebumCleanses and exfoliates the scalpReduces inflammation and itchinessPromotes healthy cell renewalProvides astringent and antiseptic propertiesActive Ingredients:Salicylic acid: Cleanses, exfoliates, and renews cellsPiroctone olamine: Anti-dandruff, inhibits fungal growthIchthyol pale: Reduces inflammation and regulates sebumEssence of salvia: Astringent and antiseptic propertiesIoox Keto Plus Shampoo is a must-have for anyone dealing with oily dandruff and excess sebum. This groundbreaking formula, enriched with salicylic acid, piroctone olamine, ichthyol pale, and essence of salvia, offers comprehensive scalp care by eliminating dandruff, reducing inflammation, and regulating oil production. Enjoy a refreshed, balanced, and healthier scalp with each wash.",hair/shampoo/oily-hair,False,True,prompt_reasoning_classification
skin/eye-care/sensitive-intolerant-skin,unknown,skin/eye-care/sensitive-intolerant-skin,3842,gpt-4o-mini-2024-07-18,2025-08-06T12:05:20.802482,success,"La Roche Posay-Toleriane Dermallergo Eye Contour -Toleriane dermallergo eye contouris suitable for sensitive eyes, with redness, itching, and swelling, and discomfortsensation.  This moisturizer and ultra-soothing cream, reduces the swelling and discomfort, while the thermal water in its formulation soothes and protects the sensitive skin around the eyes.  The hermetically sealed packaging ensures a pure formulawith a high tolerance, since it doesn t have preservatives, parabens, perfume, alcohol, dyes or lanolin.   Day after day, reduces the sensitivity   Tol&eacute;riane s line from La Roche Posayfor allages,is composed by high tolerance products formulated with the minimum number of ingredients in order to reduce the risk of allergies. Extreme, instant and long-lastingcomfort, for alldamaged, irritated, sensitive skins, assaulted byaggressive treatments or with allergies whichpresentsdiscomfort on a daily basis. The first 3-step program for all skin types.",skin/eye-care/sensitive-intolerant-skin,True,True,prompt_reasoning_classification
skin/global-anti-aging/seruns,unknown,skin/global-anti-aging/seruns,3904,gpt-4o-mini-2024-07-18,2025-08-06T12:05:22.349629,success,"Lierac-Radiance Protocol the Concentrated Serum 30mL + Sachets 14x0.2g-Reveal brighter, smoother, and revitalized skin with Lierac Radiance Protocol the Concentrated Serum â a 20% pure Vitamin C treatment that boosts radiance and visibly reduces signs of fatigue and aging.Visible improvements in tone, texture, and luminosity within just one month!Key Benefits:Instantly boosts radiance and luminosity;Visibly reduces wrinkles and fine lines;Evens out skin tone and improves texture;Protects against oxidative stress;Stimulates collagen production for firmer skin;91% natural-origin ingredients;Dermatologically tested and vegan;Ideal for all skin types, especially dull, tired, or lackluster skin.Active Ingredients:Pure Vitamin C: 100% natural origin, this potent antioxidant brightens, reduces signs of aging, and boosts collagen synthesis.Niacinamide: regulates pigmentation, improves skin tone, and strengthens the skin barrier.Vitamin E: neutralizes free radicals and maintains a radiant, even complexion.Lierac Radiance Protocol the Concentrated Serum is your long-term radiance solution. Featuring a potent 20% concentration of pure vitamin C, this advanced formula revitalizes dull skin, smooths fine lines, and enhances your natural glow.",skin/dark-spots/seruns,False,True,prompt_reasoning_classification
health-care/oral-health/specific-care,unknown,health-care/oral-health/specific-care,3716,gpt-4o-mini-2024-07-18,2025-08-06T12:05:23.874517,success,"GUM-Aftaclear Gel for Canker Sores -Aftaclear gel for thrush - rapid pain relief from the first application!   Quick and long lasting relief!   Prevents recurrence and/or progression of canker sores and other lesions without causing pain, insensitivity, or dry mouth.  No alcohol on composition.  Suitable for adults and children from 2 years.",health-care/oral-health/specific-care,True,True,prompt_reasoning_classification
fragrance/women,unknown,fragrance/women,3857,gpt-4o-mini-2024-07-18,2025-08-06T12:05:25.409329,success,"Dior-Miss Dior Parfum-Dior Miss Dior Parfum is a bold and radiant reinvention of the original icon â an intense floral chypre fragrance crafted for the modern woman.Where heritage meets daring youth!What is the story of the Miss Dior perfume?Dior reimagines its legendary Miss Dior fragrance with Miss Dior Parfum, a powerful expression of femininity by Francis Kurkdjian. Inspired by the original 1947 scent. The iconic bottle features the timeless Miss Dior houndstooth in luminous pink and a silver âpoignardâ bow woven from Lurex, elevating elegance to couture level.Fragrance Features:Intense floral chypre with ambery woods;Composed by Francis Kurkdjian;Signature Miss Dior bow and houndstooth design;A bold reinterpretation of a classic.Fragrance Composition:This fragrance opens with the captivating allure of Rare Jasmine, creating a luminous and delicate introduction. At the heart, juicy Mandarin adds a burst of freshness and brightness. The scent settles into warm Ambery Woods, leaving a sensual and lasting impression.",fragrance/women,True,True,prompt_reasoning_classification
sun-tan/after-sun,unknown,sun-tan/after-sun,3863,gpt-4o-mini-2024-07-18,2025-08-06T12:05:26.848815,success,"La Roche Posay-Anthelios Post-UV After-Sun-Discover the ultimate relief for sun-exposed, sensitive skin with La Roche-Posay Anthelios Post-UV Lotion After-Sun. Dermatologist-recommended for its soothing and reparative properties.Quench Your Skinâs Thirst After Sun Exposure!Key Benefits:Soothes: Formulated with panthenol, glycerin, and La Roche-Posay thermal spring water to alleviate heat sensations and discomfort.Repairs: Helps restore skinâs moisture and repair dryness.Strengthens: Reinforces the skin barrier with 99% natural-origin ingredients.Active Ingredients:La Roche-Posay thermal spring water: Soothes and calms the skin.Glycerin: Provides deep nourishment.Panthenol: Aids in skin repair.La Roche-Posay Anthelios Post-UV Lotion After-Sun is an essential addition to your beauty routine, offering unparalleled relief and care for sun-exposed skin. Experience immediate soothing, deep hydration, and enhanced skin barrier strength, ensuring your skin feels revitalized and comfortable after every sun-filled day.",sun-tan/after-sun,True,True,prompt_reasoning_classification
skin/cleansers-tonners/normal-skin,unknown,skin/cleansers-tonners/normal-skin,3876,gpt-4o-mini-2024-07-18,2025-08-06T12:05:28.453599,success,"SKIN1004-Madagascar Centella Light Cleansing Oil-Introducing the Madagascar Centella Light Cleansing Oil - a luxurious, oil-based cleanser that effortlessly removes makeup, dirt, oils, and sunscreen, all without irritating the delicate eye area. Infused with Centella Asiatica</i> extract and four botanical oils - sunflower, bergamot, olive, and jojoba - this cleanser reduces sebum production and blackheads, leaving your skin feeling silky soft, and deeply moisturized.This exceptional product is the perfect first step in a double-cleansing routine. As it emulsifies into a milky texture when mixed with water, it makes for an easy and efficient process that removes even the heaviest of makeup in one sweep. With the ""like-dissolves-like"" concept, it deeply cleanses oily and acne-prone skin, dissolving impurities while keeping the skin hydrated and nourished.Treat yourself to a radiant and healthy complexion today!Enriched with an impressive 10,000ppm of pure Madagascar Centella extract, this product is the ultimate solution for soothing irritated skin and strengthening the skin barrier, empowering your skin's natural power to revitalize.",skin/cleansers-tonners/normal-skin,True,True,prompt_reasoning_classification
skin/cleansers-tonners/normal-skin,unknown,skin/cleansers-tonners/normal-skin,3724,gpt-4o-mini-2024-07-18,2025-08-06T12:05:30.112692,success,"Holika Holika-Pig Nose Clear Blackhead Deep Cleansing Oil Balm-Remove excess oil, impurities and dead cells with Pig Nose Clear Blackhead Deep Cleansing Oil Balm.   Hypoallergenic deep cleansing oil that helps gently remove blackheads.   Its formula contains pink clay to remove unwanted shine and aloe vera to soothe and moisturize.  Balm format that melts with body temperature while being spread and massaged.",skin/targeted-correction/oiliness-acne-pores,False,True,prompt_reasoning_classification
hair/anti-dandruff/shampoo,unknown,hair/anti-dandruff/shampoo,3722,gpt-4o-mini-2024-07-18,2025-08-06T12:05:31.778479,success,"Cystiphane-Anti-Dandruff Intensive Ds Shampoo -Anti-Dandruff Intensive DS Shampoo effectively combats severe dandruff combined with an itchy scalp. With exclusive antifungal complex,eliminates dandruff, prevents dandruff reappearing and improves the health of the scalp&rsquo;s natural fungal balance.   Soothes irritation and itching.   Helps prevent Malassezia yeast proliferation, the main cause of dandruff.",hair/anti-dandruff/shampoo,True,True,prompt_reasoning_classification
men/sexuality/accessories,unknown,men/sexuality/accessories,3727,gpt-4o-mini-2024-07-18,2025-08-06T12:05:33.308320,success,"Men for San-Urination Attractant for Cats and Dogs -Urination attractant for cats and dogs, a product to educate cats and dogs to urinate on the correct place.   Educate animals to urinate on specific places!   Very useful in the first months of life and during the first vaccination process.  Benefits:   	Very inviting aroma 	Urinate in the right place 	Non-toxic 	No spots 	Colorless",health-care/veterinary-products,False,False,prompt_reasoning_classification
body/bath-shower,unknown,body/bath-shower,3761,gpt-4o-mini-2024-07-18,2025-08-06T12:05:34.860267,success,"Klorane-Petit JÃºnior Shower Gel Hair & Body Pear -  For a fun bath with asweetand appetizing perfume, Klorane offers thePetit Junior.  The pear aroma, will invade the senses of your children and you won t even need the call them to bath time!   So sweet! So fresh! Hmmm ... Delicious!   The sweetness of the pear scent combined with the cotton seeds smilkto 2%, nourishes, moisturizes and protects the skin.  Vitamin B5 protects the skin and strengthens the hair, making it easier to untangle due to lipoproteins.",mom-baby/first-years/hygiene-moisturization,False,False,prompt_reasoning_classification
skin/masks-exfoliators/moisturizing-masks,unknown,skin/masks-exfoliators/moisturizing-masks,3754,gpt-4o-mini-2024-07-18,2025-08-06T12:05:36.680983,success,"Mizon-Joyful Time Essence Mask Snail-Joyful Time Essence Mask Snail is a mask infused with snail extract, known for its regenerative and healing properties.Balances sensitive skin, promotes cellular renewal, and improves texture while minimizing blemishes and scars!Centella asiatica and allantoin extracts soothe, soften, and protect the skin. Collagen provides anti-aging benefits, while hyaluronic acid, betaine, and propanediol moisturize and condition the skin.Experience stronger, protected, and firmer skin in just 10 minutes!",skin/masks-exfoliators/tissue-masks,False,True,prompt_reasoning_classification
